emp_no,birth_date,first_name,last_name,dept_no,to_date
276486,1954-01-04,Yannis,Rosen,d004,9999-01-01
276488,1952-10-13,Shuji,Cromarty,d005,9999-01-01
276494,1955-09-09,Xiaopeng,Ermel,d005,9999-01-01
276495,1952-05-26,Soenke,Magliocco,d005,9999-01-01
276497,1955-08-02,Valery,Schieder,d004,9999-01-01
276502,1954-02-09,Indrajit,Segond,d007,9999-01-01
276503,1953-10-26,Tesuro,Schrooten,d004,9999-01-01
276507,1955-11-20,Remko,Masaki,d009,9999-01-01
276515,1952-08-25,Hercules,Granlund,d007,9999-01-01
276517,1952-10-17,Kitty,Matzke,d004,9999-01-01
276524,1952-10-16,Parto,Stafford,d003,9999-01-01
276531,1952-03-16,Michaela,Litvinov,d007,9999-01-01
276541,1954-03-08,Pranav,Krohm,d004,9999-01-01
276542,1954-11-13,Leif,Pintelas,d003,9999-01-01
276543,1955-10-15,Georg,Vanwelkenhuysen,d004,9999-01-01
276546,1955-11-22,Gou,Benantar,d004,9999-01-01
276571,1955-06-15,Alair,Benzaken,d002,9999-01-01
276576,1952-12-26,Guadalupe,McClurg,d007,9999-01-01
276578,1954-11-02,Sibyl,Luff,d007,9999-01-01
276584,1952-10-26,Toshiki,Shobatake,d004,9999-01-01
276607,1955-05-29,Shietung,Billingsley,d004,9999-01-01
276619,1953-02-21,Jasminko,Vickson,d009,9999-01-01
276626,1953-03-28,Baruch,Aseltine,d004,9999-01-01
276627,1952-09-28,Dzung,Tempesti,d001,9999-01-01
276633,1954-01-27,Shin,Birdsall,d007,9999-01-01
276636,1952-07-16,Vishwani,Lorys,d008,9999-01-01
276643,1954-04-19,Rosli,Stroustrup,d004,9999-01-01
276646,1955-07-19,Leni,Muniz,d001,9999-01-01
276648,1954-07-17,Mokhtar,Tetzlaff,d007,9999-01-01
276650,1952-08-16,Itzchak,Yeung,d004,9999-01-01
276657,1952-07-30,Reinhold,Wrigley,d007,9999-01-01
276659,1954-08-28,Sedat,McAffer,d004,9999-01-01
276666,1953-01-05,Kwok,Jeong,d008,9999-01-01
276668,1954-06-24,Subhada,Cappello,d004,9999-01-01
276670,1952-10-02,Vasilis,Hegner,d005,9999-01-01
276681,1955-07-05,Stabislas,Casperson,d007,9999-01-01
276683,1955-05-07,Jingling,Shackel,d005,9999-01-01
276685,1955-12-20,Pradeep,Piveteau,d007,9999-01-01
276686,1952-12-01,Reinhold,Solares,d003,9999-01-01
276691,1953-05-29,Otmar,Hegner,d004,9999-01-01
276693,1953-12-11,Chrisa,Condotta,d001,9999-01-01
276694,1953-07-30,Ymte,Emmerich,d004,9999-01-01
276695,1953-09-13,Katsuyuki,Menhoudj,d003,9999-01-01
276696,1953-12-23,Rasiah,Ebeling,d004,9999-01-01
276700,1953-09-08,Kousuke,Kaiser,d005,9999-01-01
276705,1952-12-10,Kristinn,Walston,d004,9999-01-01
276714,1953-04-17,Serap,Krybus,d005,9999-01-01
276715,1955-07-07,Teiji,Castellani,d004,9999-01-01
276719,1952-08-29,Kankanahalli,Cusworth,d005,9999-01-01
276720,1955-02-24,Guadalupe,Solovay,d006,9999-01-01
276723,1954-09-26,Aruna,Chappelet,d003,9999-01-01
276727,1955-01-16,Kinh,Teitelbaum,d005,9999-01-01
276728,1955-01-02,Ziya,Boreale,d005,9999-01-01
276733,1954-07-07,Sungwon,Schonegge,d001,9999-01-01
276739,1953-11-23,Nevio,Birta,d001,9999-01-01
276741,1954-12-15,Ramya,Colorni,d005,9999-01-01
276744,1955-03-30,Ipke,Schaap,d006,9999-01-01
276746,1953-03-23,Holgard,Unno,d005,9999-01-01
276747,1953-10-04,JoAnne,Ressouche,d009,9999-01-01
276749,1953-10-07,Barna,Farrar,d004,9999-01-01
276755,1952-03-22,Xuedong,Hartvigsen,d001,9999-01-01
276764,1952-10-14,Xiaoheng,Emmart,d001,9999-01-01
276767,1953-07-16,Richara,Ernst,d005,9999-01-01
276771,1952-06-19,Tremaine,Moehrke,d008,9999-01-01
276773,1954-04-20,Parke,Pearson,d004,9999-01-01
276774,1952-08-28,Bader,Barriga,d003,9999-01-01
276781,1953-02-07,Atreye,Merle,d005,9999-01-01
276786,1954-03-15,Arvind,Domenig,d003,9999-01-01
276792,1953-05-26,Gretta,Kakkad,d006,9999-01-01
276797,1954-11-13,Larisa,Erdi,d004,9999-01-01
276800,1954-12-06,Honglan,Remmele,d007,9999-01-01
276818,1955-09-02,Mats,Remmers,d007,9999-01-01
276820,1952-03-18,Divier,Stentiford,d009,9999-01-01
276824,1953-12-19,Zsolt,Setia,d008,9999-01-01
276831,1953-05-04,Kwangyoen,Olivero,d004,9999-01-01
276835,1952-11-12,Vishwani,Lagarias,d008,9999-01-01
276837,1955-10-02,Gina,Farrag,d005,9999-01-01
276841,1953-09-01,Jacqueline,Uludag,d005,9999-01-01
276844,1952-05-05,Elzbieta,Peltason,d007,9999-01-01
276847,1954-10-07,Salvador,Massonet,d002,9999-01-01
276848,1952-12-24,Diederik,Staylopatis,d005,9999-01-01
276851,1954-03-21,Holgard,McFarlin,d005,9999-01-01
276854,1954-04-02,Kamran,Rattan,d005,9999-01-01
276859,1955-01-11,Hilary,Fontet,d005,9999-01-01
276864,1954-10-10,Arne,Hanabata,d003,9999-01-01
276873,1953-02-24,Yurij,Haldar,d005,9999-01-01
276876,1954-01-08,Anoosh,Quittner,d001,9999-01-01
276878,1952-12-14,Yechiam,Ravishankar,d007,9999-01-01
276879,1954-09-15,Matt,Leppanen,d004,9999-01-01
276880,1954-02-28,Ramalingam,Kobuchi,d006,9999-01-01
276884,1954-06-02,Weiwu,Lemarechal,d005,9999-01-01
276891,1952-03-04,Temple,Erman,d009,9999-01-01
276896,1955-12-12,Chiranjit,Glowinski,d007,9999-01-01
276898,1953-12-05,Cristinel,Chaudhury,d004,9999-01-01
276910,1955-06-04,Pranas,Matheson,d009,9999-01-01
276912,1954-01-21,Youssef,Schiettecatte,d005,9999-01-01
276913,1953-12-10,Charmane,Backhouse,d007,9999-01-01
276915,1954-05-18,Huican,Rajcani,d007,9999-01-01
276918,1953-09-08,Yongqiao,Garnham,d005,9999-01-01
276926,1954-01-19,Mads,Beidas,d009,9999-01-01
276928,1953-11-08,Dinah,Maraist,d004,9999-01-01
276932,1953-07-12,Genta,Vesel,d006,9999-01-01
276943,1953-08-28,Macha,Hardjono,d006,9999-01-01
276944,1955-12-04,Arlette,Picco,d004,9999-01-01
276945,1955-07-23,Vasilii,Argence,d004,9999-01-01
276947,1955-07-22,Dinkar,Yoshizawa,d001,9999-01-01
276948,1954-05-22,Adel,Businaro,d001,9999-01-01
276950,1954-02-23,Berthier,Sewelson,d001,9999-01-01
276952,1954-01-25,Hugo,Juneja,d005,9999-01-01
276961,1954-03-17,Tomoyuki,Birnbaum,d005,9999-01-01
276971,1952-09-19,Abdulah,Kropp,d005,9999-01-01
276972,1954-06-03,Cordelia,Butner,d001,9999-01-01
276975,1954-09-10,Vugranam,Cappelli,d001,9999-01-01
276978,1955-09-21,Jenwei,Ginneken,d009,9999-01-01
276981,1955-12-03,Danai,Perfilyeva,d005,9999-01-01
276982,1955-10-18,Hairong,Delgrange,d005,9999-01-01
276986,1955-10-12,Alenka,Rajala,d004,9999-01-01
276989,1954-02-23,Kensei,Garnham,d005,9999-01-01
276999,1953-10-14,Xudong,Lamba,d009,9999-01-01
277003,1955-10-28,Hitofumi,Cyre,d005,9999-01-01
277016,1952-02-21,Makato,Frolund,d002,9999-01-01
277018,1953-03-31,Magdalena,Serre,d009,9999-01-01
277019,1953-01-16,Toshimi,Cherinka,d001,9999-01-01
277020,1953-07-28,Fumiya,Claffy,d001,9999-01-01
277021,1953-10-18,Akemi,Hebert,d005,9999-01-01
277025,1955-07-25,Kyoichi,Dichev,d009,9999-01-01
277029,1955-05-22,Fumiyo,Bade,d005,9999-01-01
277032,1955-12-02,Shounak,Kaiserswerth,d007,9999-01-01
277033,1954-05-21,Paloma,Thorelli,d005,9999-01-01
277035,1953-04-01,Hidefumi,Ramsay,d005,9999-01-01
277037,1954-07-27,Gaurav,Swick,d009,9999-01-01
277038,1952-06-02,Ottavia,Oberman,d005,9999-01-01
277045,1953-05-31,Rutger,Gecsei,d004,9999-01-01
277046,1953-12-02,Dipayan,Karcich,d002,9999-01-01
277049,1954-05-03,Jaihie,Erde,d008,9999-01-01
277055,1955-05-21,Insup,Sichman,d005,9999-01-01
277060,1953-10-08,Eckart,Brodal,d001,9999-01-01
277066,1955-12-01,Yongmao,Uchoa,d004,9999-01-01
277075,1953-03-30,Alois,Breugel,d003,9999-01-01
277082,1952-09-02,Phule,Belinskaya,d008,9999-01-01
277085,1953-04-04,Alper,Vasanthakumar,d008,9999-01-01
277086,1953-11-04,Felicidad,Felder,d004,9999-01-01
277094,1953-10-22,Genki,Berztiss,d009,9999-01-01
277095,1952-09-17,Atilio,Kaelbling,d004,9999-01-01
277101,1952-09-29,Froduald,Rando,d007,9999-01-01
277123,1955-03-07,Miquel,Schnabel,d003,9999-01-01
277129,1953-02-27,Uma,Besancenot,d003,9999-01-01
277130,1952-11-03,Bojan,Passino,d009,9999-01-01
277134,1952-06-22,Tadahiko,Pettey,d004,9999-01-01
277137,1952-07-14,Neven,Mullainathan,d004,9999-01-01
277143,1955-08-15,Vasilis,Farrel,d003,9999-01-01
277144,1952-02-10,Vishv,Munck,d007,9999-01-01
277146,1955-10-18,Frazer,Lodder,d007,9999-01-01
277153,1955-04-28,Giap,Lindenbaum,d005,9999-01-01
277157,1952-02-18,Boutros,Fasbender,d008,9999-01-01
277160,1955-04-17,Adamantios,Pouyioutas,d005,9999-01-01
277165,1953-12-20,Takanari,Lally,d005,9999-01-01
277166,1953-07-18,Yuchang,Poehlman,d001,9999-01-01
277172,1953-03-14,Yongmin,Sluis,d004,9999-01-01
277182,1955-01-31,Alejandra,Comyn,d002,9999-01-01
277187,1953-01-04,Arlette,Shinomoto,d009,9999-01-01
277203,1953-09-24,Shigeichiro,Piancastelli,d004,9999-01-01
277204,1953-12-22,Garnik,Busillo,d004,9999-01-01
277209,1954-07-28,Fox,Levergood,d007,9999-01-01
277212,1955-04-03,Jaques,Candan,d005,9999-01-01
277220,1955-02-11,Shakhar,Daescu,d001,9999-01-01
277224,1953-06-16,Alassane,Baby,d004,9999-01-01
277235,1952-06-11,Ayakannu,Ashish,d007,9999-01-01
277239,1952-11-13,Sven,Lanzelotte,d005,9999-01-01
277242,1955-08-26,Brigham,Aumann,d004,9999-01-01
277246,1954-02-18,Filipp,Yurov,d008,9999-01-01
277248,1953-10-15,Barna,Erni,d007,9999-01-01
277252,1954-08-09,Sampalli,Gurbaxani,d008,9999-01-01
277253,1952-05-17,Francesca,Poehlman,d006,9999-01-01
277255,1954-05-22,Quingbo,Businaro,d006,9999-01-01
277274,1953-08-06,Uli,Peternell,d008,9999-01-01
277276,1955-01-11,Marsha,Figueira,d005,9999-01-01
277280,1952-07-02,Yakichi,Markovitch,d005,9999-01-01
277281,1953-01-05,Shahar,Lieberherr,d005,9999-01-01
277286,1952-11-19,Petter,Himler,d007,9999-01-01
277287,1955-04-14,Guoxiang,Milicic,d004,9999-01-01
277290,1952-10-04,Masali,Kalefeld,d005,9999-01-01
277292,1952-06-14,Felicidad,Muchinsky,d005,9999-01-01
277294,1952-05-07,Teiji,Thombley,d004,9999-01-01
277296,1953-08-13,Xiaoshan,Randi,d004,9999-01-01
277297,1955-09-22,Srinidhi,Ramalingam,d008,9999-01-01
277298,1954-11-20,Phuoc,Garnier,d008,9999-01-01
277308,1952-03-21,Patricio,Matzat,d001,9999-01-01
277330,1952-04-09,Tsuneo,Brobst,d003,9999-01-01
277331,1953-02-20,Uno,Ghalwash,d005,9999-01-01
277332,1954-01-16,Chaitali,Bondorf,d006,9999-01-01
277334,1953-01-17,Xianlong,Oppitz,d001,9999-01-01
277336,1955-08-31,Moss,Merlo,d005,9999-01-01
277350,1955-11-08,Teiji,Morrow,d005,9999-01-01
277353,1952-12-03,Felicidad,Tetzlaff,d005,9999-01-01
277358,1953-11-26,Sahrah,Brizzi,d008,9999-01-01
277361,1953-04-29,Cedric,Nilsson,d005,9999-01-01
277366,1954-08-29,Susanna,Weisert,d004,9999-01-01
277372,1955-11-25,Koichi,Terkki,d008,9999-01-01
277376,1955-05-08,Indrajit,Unno,d007,9999-01-01
277380,1953-03-30,Xinan,Deville,d009,9999-01-01
277382,1954-04-17,Piyawadee,Verhoeff,d002,9999-01-01
277384,1955-05-31,Hercules,Maliniak,d004,9999-01-01
277387,1955-06-07,Werner,Karlin,d007,9999-01-01
277389,1954-01-29,Yefim,Zlotek,d004,9999-01-01
277393,1955-08-12,Xianlong,Braunmuhl,d005,9999-01-01
277404,1954-01-12,Goo,Dechter,d007,9999-01-01
277409,1955-05-03,Eran,Tomescu,d003,9999-01-01
277415,1953-09-26,Xiaoqiang,Ramamoorthy,d004,9999-01-01
277418,1952-07-03,Kasidit,Terekhov,d005,9999-01-01
277423,1953-11-01,Paloma,Baranowski,d006,9999-01-01
277436,1954-09-06,Yucel,Carrere,d007,9999-01-01
277442,1955-10-06,Hirochika,Pero,d004,9999-01-01
277452,1952-03-12,Maia,Wiegley,d005,9999-01-01
277455,1952-06-11,Luigi,Kermarrec,d004,9999-01-01
277465,1953-08-19,Hiroyasu,Ponthieu,d005,9999-01-01
277472,1954-07-21,Bernd,Lung,d001,9999-01-01
277474,1954-04-17,Zhenhua,Shigei,d004,9999-01-01
277476,1952-11-19,Yefim,Peris,d006,9999-01-01
277490,1952-12-13,Samphel,Lichtman,d004,9999-01-01
277494,1955-11-05,Kinh,Coullard,d007,9999-01-01
277495,1952-02-08,Etsuo,Couchot,d003,9999-01-01
277496,1955-06-02,Masaki,Zeleznik,d007,9999-01-01
277501,1953-07-04,Sastry,Lupu,d005,9999-01-01
277502,1955-10-27,Selwyn,Rossi,d002,9999-01-01
277503,1954-03-22,Eberhardt,Gomatam,d007,9999-01-01
277506,1953-09-19,Dipayan,Sidou,d003,9999-01-01
277510,1955-01-03,Bouchung,Roccetti,d005,9999-01-01
277511,1953-09-28,Yuriy,Tasistro,d008,9999-01-01
277515,1954-05-13,Nirmal,Birke,d009,9999-01-01
277518,1952-04-11,Luigi,Demizu,d005,9999-01-01
277523,1953-06-25,Yuqun,Fabrizio,d005,9999-01-01
277526,1955-05-24,Jinpo,Nittel,d007,9999-01-01
277528,1952-05-16,Zorica,Eugenio,d007,9999-01-01
277531,1953-11-21,Gen,Constantine,d007,9999-01-01
277537,1953-06-15,Mayumi,Oehlmann,d002,9999-01-01
277542,1952-03-17,Aran,Riexinger,d005,9999-01-01
277554,1952-07-27,Jianhao,Perry,d002,9999-01-01
277561,1954-04-18,Premsyl,Jakobus,d002,9999-01-01
277566,1952-08-15,Jinya,Kumaresan,d008,9999-01-01
277571,1955-03-11,Ingmar,Ponthieu,d005,9999-01-01
277577,1952-09-07,Arvin,Ruemmler,d007,9999-01-01
277580,1955-06-24,Jaques,Schaar,d005,9999-01-01
277587,1954-06-23,Gladys,Uhrik,d005,9999-01-01
277588,1955-02-27,Kensei,Guerreiro,d007,9999-01-01
277592,1953-05-15,Rafael,Eiron,d008,9999-01-01
277595,1953-09-16,Freyja,Polupanov,d004,9999-01-01
277597,1953-01-15,Remco,Pillow,d005,9999-01-01
277598,1952-06-23,Xiadong,Kranzdorf,d002,9999-01-01
277606,1952-10-18,Gina,Muhlberg,d008,9999-01-01
277608,1955-05-02,Vasilis,Pettis,d007,9999-01-01
277612,1952-03-28,Lokesh,Flowers,d007,9999-01-01
277619,1955-03-26,Jovan,Danecki,d005,9999-01-01
277620,1955-11-14,Zijian,Rande,d005,9999-01-01
277621,1955-06-30,Shin,Lorch,d004,9999-01-01
277624,1953-07-19,Werner,Waleschkowski,d006,9999-01-01
277625,1954-07-26,Giap,Suppi,d003,9999-01-01
277633,1955-11-03,Rimli,Solares,d007,9999-01-01
277636,1952-05-09,Kazuhiko,Mateescu,d003,9999-01-01
277637,1955-10-10,Margo,Cichocki,d004,9999-01-01
277641,1955-09-29,Noritoshi,Aloisi,d003,9999-01-01
277646,1955-10-13,Oscar,Pettit,d007,9999-01-01
277655,1955-12-02,Kien,Setia,d005,9999-01-01
277661,1955-12-01,Hilari,Bednarek,d005,9999-01-01
277666,1954-03-27,Prasadram,Ramsey,d003,9999-01-01
277694,1952-03-17,Ute,Androutsos,d007,9999-01-01
277700,1955-03-26,Joydip,Yurek,d002,9999-01-01
277702,1952-04-05,Bodh,Lindenbaum,d007,9999-01-01
277708,1954-08-23,Ayonca,Tsukune,d007,9999-01-01
277709,1954-12-04,Supot,Leonhardt,d003,9999-01-01
277713,1954-09-07,Jeanna,Sudkamp,d003,9999-01-01
277717,1955-08-03,Danai,Setiz,d005,9999-01-01
277729,1955-09-03,Shirish,Nanard,d008,9999-01-01
277730,1953-01-26,Shushma,Molberg,d007,9999-01-01
277731,1952-03-21,Stabislas,Botman,d003,9999-01-01
277734,1955-08-10,Nathan,Arlazarov,d004,9999-01-01
277735,1955-07-27,Weiye,Cmelik,d008,9999-01-01
277742,1953-02-13,Shaleah,Lamparter,d003,9999-01-01
277745,1953-12-15,Fay,Suppi,d007,9999-01-01
277746,1954-07-14,Geoffrey,Lichtman,d008,9999-01-01
277759,1953-06-25,Steve,Emmerich,d003,9999-01-01
277762,1952-03-25,Fusako,Bondorf,d008,9999-01-01
277765,1953-01-12,Moheb,Gewali,d005,9999-01-01
277776,1953-08-31,Mingdong,Lipner,d004,9999-01-01
277781,1953-09-04,Paddy,Onuegbe,d002,9999-01-01
277784,1954-04-13,Jacqueline,Pfau,d004,9999-01-01
277788,1952-07-04,Zijian,Syang,d005,9999-01-01
277789,1955-02-13,Katsuyuki,Aloisi,d005,9999-01-01
277793,1954-02-24,Georg,Reeker,d005,9999-01-01
277794,1953-11-01,Bodo,Strandh,d003,9999-01-01
277797,1955-11-02,Shan,Lorin,d004,9999-01-01
277804,1955-08-05,Chikara,Kolvik,d005,9999-01-01
277805,1954-10-04,Hatim,Wallrath,d009,9999-01-01
277806,1953-02-12,Uzi,Dalton,d007,9999-01-01
277815,1955-06-14,Stein,Hebden,d007,9999-01-01
277820,1955-05-17,Joydip,Molberg,d004,9999-01-01
277822,1955-01-29,Odoardo,Rosch,d003,9999-01-01
277824,1953-09-13,Tooru,Krzyzanowski,d004,9999-01-01
277835,1952-06-27,Arup,Wixon,d004,9999-01-01
277840,1955-05-21,Roselyn,Stiles,d005,9999-01-01
277841,1952-03-20,Lucien,Burnard,d007,9999-01-01
277842,1953-10-28,Chikako,Benzaken,d006,9999-01-01
277850,1953-04-18,Niclas,Mahnke,d002,9999-01-01
277852,1955-01-18,Zissis,Flowers,d001,9999-01-01
277853,1952-03-16,Manibrata,Bale,d007,9999-01-01
277854,1954-06-23,Shem,Levergood,d005,9999-01-01
277869,1955-12-05,Berto,Kakkar,d009,9999-01-01
277886,1952-08-30,Vishv,Yeung,d005,9999-01-01
277887,1954-06-26,Terresa,Yetto,d004,9999-01-01
277892,1955-10-26,Pintsang,Heyers,d004,9999-01-01
277895,1952-02-04,Aloke,Swiler,d004,9999-01-01
277896,1953-08-28,Danil,Lindenbaum,d005,9999-01-01
277898,1954-06-25,Gererd,Bednarek,d007,9999-01-01
277901,1955-03-22,Vitali,Assaf,d006,9999-01-01
277909,1955-06-28,Supot,Boyle,d005,9999-01-01
277910,1953-11-25,Eirik,Kieras,d008,9999-01-01
277911,1952-11-07,Bedir,Krybus,d004,9999-01-01
277912,1952-05-24,Remmert,Rosis,d005,9999-01-01
277916,1955-11-24,Satoru,Cullers,d005,9999-01-01
277921,1952-06-07,Fuqing,Bouloucos,d005,9999-01-01
277928,1953-01-13,Uma,Pettey,d004,9999-01-01
277935,1954-12-17,Bedrich,Ghalwash,d006,9999-01-01
277937,1952-11-29,Subir,Biros,d004,9999-01-01
277939,1954-07-20,Xiaoheng,Halevi,d005,9999-01-01
277945,1954-05-22,Yechiam,Kumaresan,d003,9999-01-01
277946,1952-03-18,Gonzalo,Anandan,d007,9999-01-01
277947,1953-08-18,Gaurav,Rouquie,d003,9999-01-01
277948,1954-12-21,Arunachalam,Coors,d005,9999-01-01
277949,1955-02-09,Kasidit,Plump,d005,9999-01-01
277951,1954-07-17,Gad,Falster,d005,9999-01-01
277968,1955-06-04,Marl,Vuskovic,d004,9999-01-01
277971,1953-02-19,Lijie,Mansanne,d003,9999-01-01
277973,1952-09-17,Parviz,Morton,d009,9999-01-01
277979,1952-07-11,Jaroslava,Lammel,d002,9999-01-01
277982,1954-06-13,Mart,Kroha,d001,9999-01-01
277996,1954-01-30,Naftaly,Straney,d007,9999-01-01
277999,1955-07-12,Radoslaw,Gruenwald,d006,9999-01-01
278001,1952-10-07,Pascal,Schurmann,d005,9999-01-01
278003,1953-05-08,Mohit,Melichar,d005,9999-01-01
278008,1952-03-18,Krassimir,Merle,d007,9999-01-01
278011,1954-09-15,Nimmagadda,Bala,d004,9999-01-01
278012,1953-04-14,Magy,Poujol,d004,9999-01-01
278020,1953-02-21,Xiaopeng,Chaudhuri,d004,9999-01-01
278022,1952-04-30,Conor,Fandrianto,d006,9999-01-01
278024,1952-10-14,Guangming,Sridhar,d001,9999-01-01
278025,1955-08-08,Yongmin,Whittlesey,d002,9999-01-01
278028,1955-10-05,Shaz,Malinowski,d005,9999-01-01
278029,1953-05-08,Heather,Kavraki,d005,9999-01-01
278031,1955-11-18,Marco,Chandrasekhar,d007,9999-01-01
278041,1954-03-27,Kristian,Bolotov,d004,9999-01-01
278043,1954-12-13,Shuji,Stamatiou,d004,9999-01-01
278051,1954-04-12,Hugh,DuBourdieux,d004,9999-01-01
278053,1954-05-04,Bernardo,Heystek,d005,9999-01-01
278058,1953-08-15,Gao,Gide,d005,9999-01-01
278061,1952-07-22,Tianruo,Birnbaum,d008,9999-01-01
278065,1953-12-31,Shigehito,Bade,d005,9999-01-01
278075,1954-04-18,Akeno,Soicher,d009,9999-01-01
278078,1952-09-20,Greger,Hettesheimer,d005,9999-01-01
278079,1954-09-07,Mayumi,Chandrasekhar,d006,9999-01-01
278083,1955-12-12,Georg,Pollock,d004,9999-01-01
278085,1953-12-01,Georg,Businaro,d004,9999-01-01
278089,1952-10-13,Barry,Harbusch,d008,9999-01-01
278095,1953-05-15,Nagui,Merel,d001,9999-01-01
278099,1952-03-03,Yuqun,Falck,d005,9999-01-01
278103,1952-06-27,Eben,Lally,d005,9999-01-01
278112,1955-12-02,Paddy,Ginneken,d007,9999-01-01
278118,1954-03-01,Xiaoqiang,Werthner,d005,9999-01-01
278119,1952-06-24,Shaunak,Dichev,d007,9999-01-01
278123,1953-01-03,Shaibal,Hinsberger,d006,9999-01-01
278126,1954-09-03,Zdislav,Greibach,d001,9999-01-01
278127,1954-08-27,LiMin,Stentiford,d003,9999-01-01
278134,1953-01-15,Sorina,Crouzet,d009,9999-01-01
278135,1953-10-12,Cristinel,Gustavson,d005,9999-01-01
278136,1955-06-12,Fumitake,Mahnke,d004,9999-01-01
278151,1953-08-18,Jaihie,Cairo,d005,9999-01-01
278154,1953-04-22,Masaru,Zucker,d009,9999-01-01
278163,1952-10-20,Fabrizio,Pagter,d009,9999-01-01
278167,1953-07-11,Janalee,Jullig,d002,9999-01-01
278168,1954-04-05,Weicheng,Horswill,d004,9999-01-01
278177,1954-03-12,Moni,Percebois,d001,9999-01-01
278181,1954-08-11,Selwyn,Foong,d005,9999-01-01
278189,1954-11-17,Yinlin,Gunderson,d005,9999-01-01
278194,1952-08-06,Mototsugu,Murillo,d001,9999-01-01
278211,1955-02-21,Trygve,Junot,d005,9999-01-01
278213,1952-05-15,Nadjib,Viele,d009,9999-01-01
278215,1953-09-15,Ottavia,Zaccaria,d007,9999-01-01
278217,1955-12-01,Neven,Anido,d007,9999-01-01
278225,1952-09-22,Xuedong,Wuwongse,d004,9999-01-01
278227,1953-10-08,Luisa,Kropp,d001,9999-01-01
278228,1952-03-02,Kerryn,Beutelspacher,d005,9999-01-01
278232,1954-08-15,Krassimir,Sanella,d007,9999-01-01
278234,1953-01-26,Mori,Besancenot,d001,9999-01-01
278237,1952-07-02,Ewing,Azuma,d001,9999-01-01
278240,1952-04-16,Youssef,Nitsch,d008,9999-01-01
278241,1953-04-23,Krister,Yamaashi,d009,9999-01-01
278242,1952-11-18,Lillian,Mandell,d004,9999-01-01
278243,1955-01-01,Werner,Roison,d004,9999-01-01
278250,1952-12-22,Satosi,Schade,d006,9999-01-01
278253,1954-08-16,Rosalyn,Stroustrup,d006,9999-01-01
278256,1952-05-14,Beshir,Stasinski,d004,9999-01-01
278257,1952-02-26,Mona,Beutelspacher,d004,9999-01-01
278260,1954-01-07,Ravishankar,Diderrich,d004,9999-01-01
278267,1955-08-23,Patricia,Sichman,d009,9999-01-01
278280,1955-07-24,Adib,Shiratori,d009,9999-01-01
278285,1955-07-29,Ronghao,Fairtlough,d009,9999-01-01
278290,1955-02-07,Shigeaki,Millington,d005,9999-01-01
278292,1953-06-25,Kankanahalli,Gronowski,d004,9999-01-01
278293,1953-01-06,Souichi,Back,d008,9999-01-01
278295,1952-09-18,Tse,Teitelbaum,d007,9999-01-01
278298,1953-05-26,Ronghao,Fadgyas,d009,9999-01-01
278301,1952-06-19,Kwangho,Rusterholz,d002,9999-01-01
278304,1955-04-21,Margareta,Spelt,d004,9999-01-01
278308,1955-10-22,Sadun,Velasco,d002,9999-01-01
278310,1953-01-06,Troy,Cools,d006,9999-01-01
278313,1954-11-09,Bader,Flasterstein,d002,9999-01-01
278317,1954-12-29,Hein,Millington,d009,9999-01-01
278326,1952-05-08,Mantis,Braunmuhl,d006,9999-01-01
278329,1952-09-26,Khatoun,Isard,d008,9999-01-01
278330,1952-06-16,Izaskun,Arlazarov,d001,9999-01-01
278332,1953-05-19,Mototsugu,Baezner,d004,9999-01-01
278338,1954-12-26,Serap,Fadgyas,d003,9999-01-01
278343,1954-10-26,Pohua,Plumb,d001,9999-01-01
278346,1952-09-08,Siddarth,Duclos,d004,9999-01-01
278353,1953-11-23,Junichi,Kalsbeek,d007,9999-01-01
278356,1954-07-10,Bernardo,Picel,d005,9999-01-01
278360,1955-10-10,Gregory,Bottner,d007,9999-01-01
278361,1954-04-24,Licheng,Marchesini,d009,9999-01-01
278368,1953-08-21,Parke,Skrikant,d009,9999-01-01
278372,1954-03-26,Rosita,Talmon,d006,9999-01-01
278374,1952-08-11,Dinkar,Ullian,d001,9999-01-01
278379,1954-03-19,Iara,Braunmuhl,d005,9999-01-01
278391,1954-08-07,Tzu,Camarinopoulos,d004,9999-01-01
278395,1953-11-12,Somnath,Motley,d006,9999-01-01
278396,1952-07-09,Xianlong,Marakhovsky,d001,9999-01-01
278402,1955-12-18,Junichi,Rosin,d005,9999-01-01
278404,1954-01-16,Sastry,Nergos,d004,9999-01-01
278407,1953-07-10,Lunjin,Egerstedt,d004,9999-01-01
278408,1955-08-02,Basem,Gips,d005,9999-01-01
278409,1954-04-02,Rimli,Haldar,d002,9999-01-01
278413,1953-04-04,Seshu,Fasbender,d005,9999-01-01
278417,1952-11-29,Sudhanshu,Benzaken,d009,9999-01-01
278422,1955-09-21,Peer,Zeleznik,d001,9999-01-01
278424,1955-11-11,Mara,Lenart,d007,9999-01-01
278426,1955-10-10,Ult,Remmers,d006,9999-01-01
278429,1953-08-16,Shugo,Ecklund,d001,9999-01-01
278433,1954-07-06,Udaiprakash,Hoogerwoord,d006,9999-01-01
278442,1952-03-25,Janalee,Barreiro,d001,9999-01-01
278445,1955-01-07,Kamakshi,Improta,d002,9999-01-01
278446,1955-07-24,Sachio,Carrere,d004,9999-01-01
278449,1955-12-03,Erzsebet,Kuhnemann,d005,9999-01-01
278456,1955-02-24,Xuedong,Shackel,d003,9999-01-01
